time,x,vx,u0,roll,upos0,gx,y,vy,u1,pitch,upos1,gy,yaw,yawsp,u2,z,vz,tm,linacc,gyroacc,quatacc
7552880.00000, 0.00000, 0.00002,   0.28759, -1.07166, -0.00068,           0.00027, -0.00058,   0.06406, -0.07312, 0.05187,        56.28404, 60.00000, 0.01281,            -0.01000, -0.01518, 0.00345,   24.61212, 1534,      3,3,3    
7562880.00000, 0.00001, 0.00014,   0.15071, -1.06550, -0.00068,           0.00027, 0.00078,   -0.04182, -0.06982, 0.05187,        56.28393, 60.00000, 0.01313,            0.00000, -0.01511, 0.00259,   24.61465, 1534,      3,3,3    
7572880.00000, 0.00001, 0.00027,   0.35698, -1.07837, -0.00068,           0.00027, -0.00035,   -0.08131, -0.06067, 0.05187,       56.27766, 60.00000, 0.01377,            -0.01000, -0.01582, -0.00604,   24.65065, 1535,      3,3,3    
7582880.00000, 0.00001, -0.00045,   0.28182, -1.07837, -0.00068,          0.00027, 0.00007,   0.09234, -0.06067, 0.05187,         56.27766, 60.00000, 0.01412,            -0.01000, -0.01498, 0.00642,   24.60014, 1534,      3,3,3    
7592880.00000, 0.00001, -0.00040,   0.20155, -1.08123, -0.00068,          0.00026, 0.00005,   0.05783, -0.06992, 0.05187,         56.26840, 60.00000, 0.01366,            0.00000, -0.01491, 0.00732,   24.59621, 1534,      3,3,3    
7602880.00000, 0.00001, 0.00216,   0.28167, -1.08123, -0.04395,           0.00025, -0.00891,   0.13060, -0.06992, 0.06302,        56.26840, 60.00000, 0.01399,            -0.02999, -0.01563, -0.00403,   24.64209, 1535,      3,3,3    
7612880.00000, 0.00001, 0.00055,   0.08771, -1.07188, -0.04395,           0.00020, -0.00279,   0.04114, -0.07268, 0.06302,        56.26224, 60.00000, 0.01305,            -0.02999, -0.01637, -0.01591,   24.68934, 1535,      3,3,3    
7622880.00000, 0.00003, 0.00108,   0.23489, -1.07475, -0.04395,           0.00018, 0.00018,   0.07278, -0.08215, 0.06302,         56.26246, 60.00000, 0.01337,            -0.01000, -0.01554, -0.00435,   24.64263, 1535,      3,3,3    
7632880.00000, 0.00003, 0.00038,   0.32438, -1.08762, -0.04395,           0.00017, -0.00161,   -0.05426, -0.07300, 0.06302,       56.25617, 60.00000, 0.01353,            -0.02999, -0.01778, -0.03269,   24.75898, 1536,      3,3,3    
7642880.00000, 0.00004, -0.00091,   0.23662, -1.09368, -0.04395,          0.00016, -0.00054,   0.06191, -0.07619, 0.06302,        56.25299, 60.00000, 0.01308,            -0.02999, -0.01992, -0.05421,   24.84914, 1537,      3,3,3    
7652880.00000, 0.00002, -0.00034,   0.21284, -1.08708, 0.00386,           0.00016, 0.00048,   0.17839, -0.08853, 0.05017,         56.25320, 60.00000, 0.01324,            -0.01000, -0.01889, -0.03643,   24.77830, 1536,      3,3,3    
7662880.00000, 0.00001, -0.00156,   0.14455, -1.08708, 0.00386,           0.00016, 0.00013,   0.01717, -0.08853, 0.05017,         56.25320, 60.00000, 0.01340,            -0.02999, -0.02093, -0.06097,   24.87908, 1538,      3,3,3    
7672880.00000, 0.00000, -0.00029,   0.09971, -1.06880, 0.00386,           0.00018, 0.00117,   0.01910, -0.07841, 0.05017,         56.24053, 60.00000, 0.01440,            -0.02999, -0.02288, -0.08418,   24.97479, 1539,      3,3,3    
7682880.00000, 0.00001, 0.00075,   0.15565, -1.06593, 0.00386,            0.00018, 0.00038,   -0.09900, -0.06872, 0.05017,        56.23084, 60.00000, 0.01460,            0.00000, -0.02017, -0.04570,   24.81888, 1537,      3,3,3    
7692880.00000, 0.00002, 0.00150,   0.12008, -1.06274, 0.00386,            0.00018, 0.00021,   0.06919, -0.07456, 0.05017,         56.21530, 60.00000, 0.01449,            -0.02999, -0.02058, -0.05129,   24.84157, 1537,      3,3,3    
7702880.00000, 0.00004, 0.00208,   0.32749, -1.06902, -0.00201,           0.00018, -0.00069,   0.03546, -0.07753, 0.06282,        56.19977, 60.00000, 0.01422,            -0.02999, -0.02097, -0.04947,   24.83727, 1537,      3,3,3    
7712880.00000, 0.00006, 0.00255,   0.30582, -1.07519, -0.00201,           0.00017, -0.00044,   0.05675, -0.08060, 0.06282,        56.19041, 60.00000, 0.01359,            -0.02999, -0.02278, -0.06408,   24.90034, 1538,      3,3,3    
7722880.00000, 0.00009, 0.00375,   0.19826, -1.08136, -0.00201,           0.00017, 0.00001,   0.07590, -0.08390, 0.06282,         56.19051, 60.00000, 0.01362,            -0.01000, -0.02139, -0.03597,   24.78915, 1537,      3,3,3    
7732880.00000, 0.00010, -0.00153,   0.15095, -1.08147, -0.00201,          0.00019, 0.00143,   0.10496, -0.08379, 0.06282,         56.18435, 60.00000, 0.01381,            -0.02999, -0.02301, -0.04802,   24.84192, 1537,      3,3,3    
7742880.00000, 0.00008, -0.00179,   0.12677, -1.07530, -0.00201,          0.00020, 0.00169,   -0.00788, -0.08049, 0.06282,        56.18423, 60.00000, 0.01348,            -0.01000, -0.02294, -0.03975,   24.81091, 1537,      3,3,3    
7752880.00000, 0.00006, -0.00226,   0.18898, -1.07530, 0.01463,           0.00022, 0.00245,   0.04026, -0.08027, 0.04056,         56.17477, 60.00000, 0.01433,            -0.02999, -0.02284, -0.03125,   24.77912, 1536,      3,3,3    
7762880.00000, 0.00004, -0.00296,   0.09453, -1.06254, 0.01463,           0.00023, 0.00160,   0.04024, -0.08910, 0.04056,         56.16541, 60.00000, 0.01419,            -0.02999, -0.02269, -0.02464,   24.75387, 1536,      3,3,3    
7772880.00000, 0.00004, 0.00162,   0.18476, -1.06265, 0.01463,            0.00024, 0.00004,   0.01471, -0.08899, 0.04056,         56.15923, 60.00000, 0.01502,            -0.02999, -0.02402, -0.03822,   24.81091, 1537,      3,3,3    
7782880.00000, 0.00004, -0.00071,   0.27857, -1.06893, 0.01463,           0.00025, 0.00028,   0.12551, -0.09195, 0.04056,         56.14370, 60.00000, 0.01474,            -0.01000, -0.02222, -0.00800,   24.69029, 1535,      3,3,3    
7792880.00000, 0.00003, -0.00007,   0.24659, -1.07223, 0.01463,           0.00025, -0.00007,   -0.06911, -0.08578, 0.04056,       56.14359, 60.00000, 0.01418,            -0.02999, -0.02195, -0.00380,   24.67327, 1535,      3,3,3    
7802916.00000, 0.00003, 0.00032,   0.33700, -1.07234, -0.00268,           0.00024, -0.00092,   0.09711, -0.08567, 0.05369,        56.13742, 60.00000, 0.01462,            -0.01000, -0.02167, 0.00153,   24.65242, 1535,      3,3,3    
7812916.00000, 0.00003, -0.00020,   0.07685, -1.07223, -0.00268,          0.00023, -0.00034,   0.00677, -0.08556, 0.05369,        56.13412, 60.00000, 0.01366,            -0.04999, -0.02295, -0.01480,   24.71879, 1536,      3,3,3    
7822916.00000, 0.00003, -0.00095,   0.23468, -1.06617, -0.00268,          0.00023, 0.00104,   -0.05168, -0.08215, 0.05369,        56.12783, 60.00000, 0.01577,            0.00000, -0.01958, 0.02868,   24.54121, 1533,      3,3,3    
7832916.00000, 0.00002, 0.00018,   0.32135, -1.07574, -0.00268,           0.00025, 0.00109,   -0.03244, -0.07894, 0.05369,        56.11219, 60.00000, 0.01552,            -0.01000, -0.01787, 0.04596,   24.46886, 1532,      3,3,3    
7842968.00000, 0.00003, 0.00048,   0.35191, -1.09517, -0.00268,           0.00025, -0.00028,   -0.12832, -0.05697, 0.05369,       56.08674, 60.00000, 0.01637,            -0.01000, -0.01550, 0.07207,   24.36044, 1531,      3,3,3    
7852968.00000, 0.00002, -0.00008,   0.27159, -1.10185, 0.00594,           0.00026, 0.00071,   -0.10903, -0.04428, 0.05156,        56.07087, 60.00000, 0.01505,            -0.01000, -0.01328, 0.09153,   24.27694, 1530,      3,3,3    
7862968.00000, 0.00002, -0.00032,   0.15297, -1.09907, 0.00594,           0.00027, 0.00035,   -0.08045, -0.03470, 0.05156,        56.06447, 60.00000, 0.01423,            -0.01000, -0.01198, 0.09224,   24.26752, 1530,      3,3,3    
7872968.00000, 0.00002, -0.00005,   0.13479, -1.09567, 0.00594,           0.00026, -0.00062,   0.02988, -0.04077, 0.05156,        56.06129, 60.00000, 0.01505,            -0.02999, -0.01242, 0.07144,   24.34655, 1531,      3,3,3    
7882968.00000, 0.00002, 0.00080,   0.19642, -1.09290, 0.00594,            0.00025, -0.00038,   -0.01663, -0.03119, 0.05156,       56.05489, 60.00000, 0.01393,            0.00000, -0.01216, 0.06610,   24.36507, 1531,      3,3,3    
7892968.00000, 0.00002, 0.00014,   0.14838, -1.09907, 0.00594,            0.00026, 0.00027,   0.05015, -0.03448, 0.05156,         56.05500, 60.00000, 0.01377,            -0.02999, -0.01280, 0.04662,   24.44017, 1532,      3,3,3    
7902968.00000, 0.00003, 0.00005,   0.18559, -1.09618, 0.00594,            0.00026, 0.00039,   -0.07128, -0.02479, 0.05156,        56.04531, 60.00000, 0.01526,            -0.01000, -0.01196, 0.05154,   24.41781, 1532,      3,3,3    
7912968.00000, 0.00004, 0.00114,   0.21766, -1.09639, 0.00424,            0.00025, -0.00157,   0.04153, -0.02434, 0.05225,        56.02350, 60.00000, 0.01664,            -0.02999, -0.01273, 0.03815,   24.47124, 1532,      3,3,3    
7922968.00000, 0.00005, 0.00151,   0.36964, -1.09966, 0.00424,            0.00024, -0.00260,   -0.12691, -0.01794, 0.05225,       56.01391, 60.00000, 0.01635,            -0.02999, -0.01502, 0.00467,   24.60709, 1534,      3,3,3    
7932984.00000, 0.00006, 0.00005,   0.29597, -1.10982, 0.00424,            0.00024, 0.00275,   -0.03986, 0.00138, 0.05225,         55.97610, 60.00000, 0.01842,            -0.02999, -0.01502, -0.00149,   24.62945, 1534,      3,3,3    
