X,Vx,U0,roll,roll_sp,Y,Vy,U1,pitch,pitch_sp,yaw,yaw_sp,TorqueYaw,Ez,Z,Vz,Tm,pwmedf,s0,s1,s2  
-0.24186, -0.15922,   0.08927, -3.13026, -0.17530,        -0.18515, -0.38925,   -0.30040, 3.22110, -3.89190,      39.19357, 60.00000, 0.06324,            0.41868, 0.40396, 0.07946,   21.95360, 1497,      3,3,2    
-0.24301, -0.20977,   -0.04229, -3.08961, -0.41808,       -0.18788, -0.27788,   -0.27700, 3.11073, -3.80795,      39.37349, 60.00000, 0.06517,            0.41874, 0.40670, 0.07766,   21.93782, 1497,      3,3,2    
-0.24470, -0.07774,   -0.14066, -3.03638, -0.18998,       -0.19090, -0.29002,   -0.24069, 3.01533, -3.51063,      39.46684, 60.00000, 0.06929,            0.40883, 0.40696, 0.05898,   22.06009, 1499,      3,3,2    
-0.24502, 0.00857,   0.23763, -2.99509, -0.15616,         -0.19287, -0.20271,   -0.27666, 2.92944, -3.10227,      39.59718, 60.00000, 0.07159,            0.40888, 0.40837, 0.05579,   22.06735, 1499,      3,3,2    
-0.24473, 0.04275,   0.12280, -2.97051, -0.02797,         -0.19531, -0.25878,   -0.12129, 2.87675, -3.14741,      39.65710, 60.00000, 0.07368,            0.39896, 0.40905, 0.07512,   21.93044, 1497,      3,3,2    
-0.24431, -0.00832,   0.14266, -2.92795, -0.12039,        -0.19722, -0.25454,   0.06340, 2.76999, -3.28279,       39.75943, 60.00000, 0.07430,            0.40899, 0.41041, 0.08264,   21.86616, 1496,      3,3,2    
-0.24521, -0.16617,   0.06504, -2.88329, -0.35344,        -0.20030, -0.28100,   0.12357, 2.64334, -3.78375,       39.80025, 60.00000, 0.07370,            0.41902, 0.41235, 0.07514,   21.89654, 1497,      3,3,2    
-0.24622, -0.13712,   -0.00659, -2.81749, -0.26815,       -0.20252, -0.31399,   0.12891, 2.45633, -3.79916,       39.87223, 60.00000, 0.07183,            0.41908, 0.41312, 0.07866,   21.86484, 1496,      3,3,2    
-0.24729, -0.02986,   0.05849, -2.79669, -0.09913,        -0.20576, -0.30067,   0.06779, 2.39567, -3.51057,       39.91245, 60.00000, 0.06952,            0.43909, 0.41572, 0.11504,   21.59476, 1492,      3,3,2    
-0.24722, 0.04865,   0.00228, -2.72610, -0.07969,         -0.20791, -0.20331,   0.32180, 2.21859, -3.09823,       39.96172, 60.00000, 0.07087,            0.41918, 0.41730, 0.12852,   21.48865, 1491,      3,3,2    
-0.24675, -0.00814,   -0.24390, -2.69833, -0.05192,       -0.21023, -0.30130,   0.14068, 2.16090, -3.47648,       39.98629, 60.00000, 0.07169,            0.43920, 0.42020, 0.11618,   21.54142, 1491,      3,3,2    
-0.24670, -0.07772,   -0.28992, -2.61154, -0.11039,       -0.21268, -0.34333,   0.18081, 1.98396, -3.76714,       39.98461, 60.00000, 0.07380,            0.41929, 0.42053, 0.13121,   21.43726, 1490,      3,3,2    
-0.24797, -0.17018,   -0.45005, -2.54624, -0.23505,       -0.21659, -0.36612,   0.07703, 1.86653, -4.09268,       39.97384, 60.00000, 0.07380,            0.43931, 0.42226, 0.13154,   21.41773, 1490,      3,3,2    
-0.24876, -0.00456,   -0.22642, -2.48773, 0.05946,        -0.21946, -0.37130,   0.22899, 1.74596, -3.68660,       39.98510, 60.00000, 0.07475,            0.44934, 0.42537, 0.17626,   21.08581, 1485,      3,3,2    
-0.24900, 0.00790,   -0.06108, -2.43777, 0.03164,         -0.22307, -0.32314,   0.24069, 1.63060, -3.56818,       39.96490, 60.00000, 0.07733,            0.41943, 0.42605, 0.14577,   21.28234, 1488,      3,3,2    
-0.24859, 0.05965,   -0.01542, -2.40064, -0.01807,        -0.22527, -0.20166,   0.63507, 1.48828, -3.17059,       39.94779, 60.00000, 0.08050,            0.40948, 0.42536, 0.10342,   21.57360, 1492,      3,3,2    
-0.24868, -0.11958,   0.10736, -2.36813, -0.23603,        -0.22783, -0.26590,   0.44032, 1.35939, -3.80242,       39.92115, 60.00000, 0.07795,            0.43948, 0.42635, 0.13165,   21.37313, 1489,      3,3,2    
-0.24930, -0.11404,   0.09213, -2.32681, -0.16133,        -0.22993, -0.31406,   0.42907, 1.22557, -3.90994,       39.91677, 60.00000, 0.07561,            0.43952, 0.42827, 0.19516,   20.92801, 1483,      3,3,2    
-0.25023, -0.08623,   0.10389, -2.28566, -0.02380,        -0.23340, -0.38146,   0.40661, 1.09242, -4.01086,       39.89253, 60.00000, 0.07369,            0.43955, 0.43051, 0.26693,   20.42440, 1475,      3,3,2    
-0.25054, -0.03120,   -0.17097, -2.23534, -0.05059,       -0.23605, -0.27592,   0.63290, 0.95489, -3.64729,       39.87255, 60.00000, 0.07476,            0.43959, 0.43254, 0.21373,   20.76026, 1480,      3,3,2    
-0.25053, 0.03175,   -0.09720, -2.21380, 0.03185,         -0.23861, -0.24759,   0.46672, 0.89611, -3.43121,       39.85891, 60.00000, 0.07473,            0.43962, 0.43304, 0.15824,   21.12539, 1485,      3,3,2    
-0.25020, -0.06446,   -0.42503, -2.13557, -0.21797,       -0.24039, -0.16984,   0.50774, 0.70307, -3.52153,       39.79625, 60.00000, 0.07520,            0.43965, 0.43395, 0.14418,   21.21057, 1487,      3,3,2    
-0.25060, -0.09921,   -0.28178, -2.08757, -0.21658,       -0.24237, -0.21124,   0.77795, 0.55075, -3.71835,       39.75005, 60.00000, 0.07711,            0.43967, 0.43296, 0.11399,   21.42296, 1490,      3,3,2    
-0.25116, -0.10534,   -0.03528, -2.05091, -0.14771,       -0.24389, -0.26953,   0.81884, 0.40946, -3.87492,       39.69446, 60.00000, 0.08133,            0.41971, 0.43356, 0.09674,   21.53099, 1491,      3,3,2    
-0.25211, -0.09565,   -0.01976, -2.03372, -0.02214,       -0.24700, -0.34797,   0.60003, 0.34215, -4.04483,       39.66535, 60.00000, 0.08131,            0.40973, 0.43058, 0.04368,   21.91494, 1497,      3,3,2    
-0.25249, -0.04873,   0.02191, -1.96937, -0.02420,        -0.24945, -0.27479,   0.65624, 0.14436, -3.77396,       39.59563, 60.00000, 0.08004,            0.43973, 0.43213, 0.03365,   21.96608, 1498,      3,3,2    
-0.25224, 0.01726,   0.08201, -1.94344, -0.04952,         -0.25171, -0.15572,   0.81850, 0.07253, -3.34601,       39.57548, 60.00000, 0.07731,            0.43975, 0.43221, 0.05608,   21.81528, 1495,      3,3,2    
-0.25193, -0.00403,   -0.03530, -1.89050, 0.00398,        -0.25289, -0.21838,   0.92022, -0.13587, -3.54411,      39.47713, 60.00000, 0.07947,            0.43976, 0.43369, 0.05747,   21.79076, 1495,      3,3,2    
-0.25242, -0.00705,   -0.14892, -1.86128, -0.15203,       -0.25493, -0.09105,   0.96831, -0.27904, -3.28591,      39.39908, 60.00000, 0.08074,            0.43976, 0.43372, 0.04966,   21.84301, 1496,      3,3,2    
-0.25274, -0.06338,   -0.02648, -1.83013, 0.01675,        -0.25683, -0.28818,   0.83945, -0.42823, -3.87999,      39.29899, 60.00000, 0.08263,            0.41977, 0.43133, 0.02822,   22.00853, 1498,      3,3,2    
-0.25332, 0.00719,   -0.17757, -1.79092, -0.01966,        -0.25960, -0.15449,   0.83828, -0.55971, -3.41604,      39.20058, 60.00000, 0.08466,            0.41977, 0.42910, -0.01271,   22.30482, 1502,      3,3,2    
-0.25355, -0.06209,   -0.13852, -1.76809, 0.11548,        -0.26199, -0.33635,   0.75709, -0.62401, -4.01149,      39.14233, 60.00000, 0.08853,            0.43976, 0.43047, -0.01282,   22.29048, 1502,      3,3,2    
-0.25360, 0.05050,   -0.12638, -1.70244, -0.04872,        -0.26391, -0.05361,   0.80507, -0.78889, -3.10258,      38.98883, 60.00000, 0.08999,            0.43977, 0.43178, 0.00642,   22.14838, 1500,      3,3,2    
-0.25307, 0.05092,   0.17957, -1.67763, 0.14967,          -0.26516, -0.19182,   0.73555, -0.90268, -3.40356,      38.87433, 60.00000, 0.08750,            0.43976, 0.43037, -0.10487,   22.90669, 1511,      3,3,2    
-0.25240, 0.08016,   -0.12444, -1.63312, 0.01840,         -0.26632, -0.04340,   0.72781, -1.00939, -3.00298,      38.75698, 60.00000, 0.08793,            0.44975, 0.42836, -0.11301,   22.98069, 1512,      3,3,2    
-0.25224, -0.03951,   -0.09047, -1.59807, -0.01536,       -0.26770, -0.15769,   0.65472, -1.11162, -3.57750,      38.62638, 60.00000, 0.08867,            0.41976, 0.42583, -0.13651,   23.16276, 1514,      3,3,2    
-0.25273, 0.00227,   -0.30834, -1.56094, 0.06056,         -0.26984, -0.14986,   0.72960, -1.22054, -3.46078,      38.49584, 60.00000, 0.09007,            0.43974, 0.42711, -0.03463,   22.46800, 1505,      3,3,2    
-0.25351, -0.11474,   -0.11696, -1.55027, 0.04472,        -0.27169, -0.27021,   0.65480, -1.27373, -4.04896,      38.42175, 60.00000, 0.09449,            0.41974, 0.42727, -0.01281,   22.31893, 1503,      3,3,2    
-0.25450, -0.02923,   0.10528, -1.52264, 0.07181,         -0.27455, -0.17133,   0.63466, -1.37802, -3.62477,      38.27565, 60.00000, 0.09916,            0.44971, 0.42979, 0.01429,   22.11143, 1500,      3,3,2    
-0.25438, 0.08593,   0.17353, -1.48135, 0.30355,          -0.27644, -0.18331,   0.56730, -1.50453, -3.34393,      38.04358, 60.00000, 0.09960,            0.41972, 0.42836, -0.00850,   18.74366, 1450,      3,3,2    
-0.25403, 0.03169,   -0.00263, -1.46710, 0.06022,         -0.27794, -0.06070,   0.59104, -1.54867, -3.23330,      37.95590, 60.00000, 0.09853,            0.41971, 0.42700, -0.01435,   18.79653, 1451,      3,3,2    
-0.25348, 0.11129,   0.02223, -1.43771, 0.23364,          -0.27846, -0.07713,   0.47211, -1.66413, -3.04767,      37.71475, 60.00000, 0.09795,            0.43968, 0.42720, -0.00788,   18.75058, 1450,      3,3,2    
-0.25257, 0.07391,   -0.10591, -1.42578, 0.08518,         -0.27876, -0.00503,   0.62573, -1.70183, -2.99025,      37.63355, 60.00000, 0.09966,            0.40969, 0.42451, -0.07175,   19.20619, 1457,      3,3,2    
-0.25195, 0.06007,   0.05706, -1.40669, 0.15540,          -0.27948, -0.05704,   0.53625, -1.76421, -3.13497,      37.47314, 60.00000, 0.09959,            0.40968, 0.42212, 0.01179,   18.67063, 1449,      3,3,2    
-0.25178, 0.02004,   0.25119, -1.38981, 0.07043,          -0.28004, -0.03400,   0.43422, -1.84194, -3.19602,      37.31090, 60.00000, 0.09996,            0.43964, 0.42155, -0.00035,   18.75752, 1450,      3,3,2    
-0.25133, -0.00398,   0.21092, -1.37677, 0.14444,         -0.28068, -0.10020,   0.32165, -1.91181, -3.39882,      37.09101, 60.00000, 0.09948,            0.41965, 0.42092, -0.03740,   19.01165, 1454,      3,3,2    
-0.25119, 0.01909,   0.08431, -1.37326, 0.06127,          -0.28134, -0.00877,   0.23757, -1.95055, -3.14502,      36.95244, 60.00000, 0.09551,            0.40965, 0.41979, -0.04557,   19.07744, 1455,      3,3,2    
-0.25139, -0.02317,   0.22987, -1.36343, 0.00798,         -0.28173, -0.01208,   0.07412, -1.98698, -3.27031,      36.80703, 60.00000, 0.09729,            0.40964, 0.41856, -0.05436,   19.14866, 1456,      3,3,2    
-0.25147, 0.01310,   0.37536, -1.37547, 0.05692,          -0.28165, 0.00229,   0.21500, -2.02331, -3.13870,       36.66657, 60.00000, 0.10068,            0.41962, 0.41826, -0.06226,   19.20514, 1457,      3,3,2    
-0.25102, 0.04823,   0.42911, -1.38369, 0.17394,          -0.28191, -0.02716,   0.20542, -2.05075, -3.09843,      36.51471, 60.00000, 0.09812,            0.41961, 0.41730, -0.07428,   19.29527, 1459,      3,3,2    
-0.25058, 0.03017,   0.17478, -1.37369, 0.10706,          -0.28212, 0.00597,   0.11104, -2.08742, -3.07653,       36.38257, 60.00000, 0.09736,            0.40961, 0.41752, -0.06015,   19.19788, 1457,      3,3,2    
-0.24960, 0.10059,   0.17727, -1.37085, 0.34669,          -0.28290, -0.06248,   0.42550, -2.12608, -3.01623,      36.23735, 60.00000, 0.09711,            0.41959, 0.41710, -0.05953,   19.19845, 1457,      3,3,2    
-0.24854, 0.07150,   0.37518, -1.36015, 0.28444,          -0.28365, -0.04253,   0.00903, -2.14130, -3.05076,      36.13345, 60.00000, 0.09382,            0.40960, 0.41661, 0.02616,   18.62964, 1449,      3,3,2    
-0.24702, 0.22848,   0.47234, -1.35687, 0.55742,          -0.28409, -0.04022,   0.11470, -2.15807, -2.59694,      36.00099, 60.00000, 0.09736,            0.41959, 0.41593, 0.01793,   18.69232, 1449,      3,3,2    
-0.24549, 0.08346,   0.03776, -1.35763, 0.30838,          -0.28438, -0.02465,   -0.02162, -2.15743, -2.95971,     35.97221, 60.00000, 0.09247,            0.40959, 0.41560, -0.04636,   19.12486, 1456,      3,3,2    
-0.24467, 0.05976,   0.53142, -1.36791, 0.31506,          -0.28486, -0.04365,   -0.01977, -2.17841, -3.05919,     35.83353, 60.00000, 0.09084,            0.41958, 0.41583, -0.04998,   19.14756, 1456,      3,3,2    
-0.24379, 0.07204,   0.54652, -1.36847, 0.40303,          -0.28579, -0.07722,   -0.08413, -2.18239, -3.08973,     35.72299, 60.00000, 0.09171,            0.40959, 0.41416, -0.12865,   19.69158, 1464,      3,3,2    
-0.24305, 0.08132,   0.19961, -1.36130, 0.46557,          -0.28659, -0.09723,   -0.13369, -2.18530, -3.10087,     35.65650, 60.00000, 0.08787,            0.39959, 0.41269, -0.04927,   19.17382, 1457,      3,3,2    
-0.24206, 0.05598,   0.38225, -1.36604, 0.26061,          -0.28695, 0.00940,   -0.21359, -2.17628, -2.95108,      35.55455, 60.00000, 0.09099,            0.39960, 0.41066, -0.06970,   19.33143, 1459,      3,3,2    
-0.24089, 0.16187,   0.44541, -1.36937, 0.39288,          -0.28683, 0.04079,   -0.09159, -2.16822, -2.58003,      35.50138, 60.00000, 0.08530,            0.39960, 0.41022, -0.08788,   19.45774, 1461,      3,3,2    
-0.23933, 0.08171,   0.60221, -1.37710, 0.26178,          -0.28633, 0.04605,   -0.22739, -2.16928, -2.78067,      35.45734, 60.00000, 0.08539,            0.39960, 0.40810, -0.10281,   19.57994, 1463,      3,3,2    
-0.23843, 0.05242,   0.39980, -1.36141, 0.35114,          -0.28656, -0.03207,   -0.32494, -2.15407, -3.01375,     35.36809, 60.00000, 0.08326,            0.40959, 0.40764, -0.10419,   19.59329, 1463,      3,3,2    
-0.23772, 0.05704,   -0.01999, -1.34134, 0.41586,         -0.28724, -0.05923,   -0.13330, -2.15254, -3.05198,     35.28783, 60.00000, 0.08286,            0.40959, 0.40479, -0.27666,   20.77582, 1480,      3,3,2    
-0.23682, 0.10779,   0.35196, -1.32189, 0.51899,          -0.28747, -0.06437,   -0.24228, -2.14563, -2.91211,     35.26507, 60.00000, 0.08139,            0.39961, 0.40085, -0.42668,   21.82044, 1495,      3,3,2    
-0.23568, 0.06202,   0.41315, -1.30859, 0.33356,          -0.28767, 0.00600,   -0.43515, -2.11884, -2.89361,      35.24866, 60.00000, 0.07972,            0.39962, 0.39654, -0.45063,   22.02531, 1498,      3,3,2    
-0.23429, 0.17462,   0.24660, -1.28755, 0.52023,          -0.28786, 0.00814,   -0.38407, -2.09555, -2.56263,      35.18789, 60.00000, 0.08049,            0.40962, 0.39341, -0.51237,   22.46940, 1505,      3,3,2    
-0.23259, 0.11031,   0.14062, -1.28099, 0.46208,          -0.28774, -0.01277,   -0.56016, -2.07110, -2.77196,     35.17382, 60.00000, 0.07919,            0.39963, 0.38936, -0.59494,   23.06354, 1513,      3,3,2    
-0.23146, 0.15839,   0.20873, -1.26434, 0.49335,          -0.28742, 0.01907,   -0.44656, -2.03439, -2.56228,      35.10620, 60.00000, 0.07991,            0.38966, 0.38534, -0.46695,   22.24668, 1502,      3,3,2    
-0.22882, 0.18317,   0.21900, -1.23867, 0.51492,          -0.28694, 0.03664,   -0.35861, -2.00237, -2.43575,      35.04516, 60.00000, 0.07857,            0.39966, 0.38311, -0.42072,   21.95969, 1497,      3,3,2    
-0.22618, 0.32258,   0.18266, -1.22013, 0.75375,          -0.28657, 0.03744,   -0.40026, -1.97198, -2.01781,      34.96221, 60.00000, 0.08351,            0.35970, 0.37765, -0.43836,   22.13298, 1500,      3,3,2    
-0.22372, 0.13581,   -0.01174, -1.19626, 0.46598,         -0.28607, 0.03413,   -0.22796, -1.95628, -2.53275,      34.93250, 60.00000, 0.08329,            0.35971, 0.37231, -0.44207,   22.21119, 1501,      3,3,2    
-0.22217, 0.09764,   0.28289, -1.18621, 0.52343,          -0.28613, -0.02805,   -0.47151, -1.94429, -2.75132,     34.88108, 60.00000, 0.08380,            0.36971, 0.36878, -0.25892,   21.02182, 1484,      3,3,2    
-0.22084, 0.09215,   0.19009, -1.16024, 0.48584,          -0.28635, -0.00515,   -0.36693, -1.91246, -2.71223,     34.82677, 60.00000, 0.08978,            0.36972, 0.36568, -0.46220,   22.41336, 1504,      3,3,2    
-0.21945, 0.14548,   0.23576, -1.11348, 0.51604,          -0.28654, 0.03631,   -0.41186, -1.87989, -2.46797,      34.71439, 60.00000, 0.08799,            0.35973, 0.36174, -0.45495,   22.40482, 1504,      3,3,2    
-0.21746, 0.13765,   -0.02701, -1.07811, 0.53954,         -0.28628, 0.02146,   -0.35627, -1.85815, -2.50301,      34.59584, 60.00000, 0.08636,            0.35974, 0.35743, -0.45130,   22.42356, 1504,      3,3,2    
-0.21553, 0.25206,   -0.03075, -1.05004, 0.56230,         -0.28538, 0.12181,   -0.22290, -1.83332, -1.96029,      34.54376, 60.00000, 0.08768,            0.35975, 0.35446, -0.45268,   22.46247, 1505,      3,3,2    
-0.21313, 0.15305,   -0.08542, -1.01450, 0.50671,         -0.28405, 0.06609,   -0.32878, -1.81152, -2.32679,      34.42318, 60.00000, 0.08745,            0.34977, 0.35064, -0.45511,   22.51772, 1505,      3,3,2    
-0.21125, 0.23121,   -0.20038, -0.97347, 0.62417,         -0.28375, 0.07706,   -0.38865, -1.78216, -2.06647,      34.34865, 60.00000, 0.09060,            0.34978, 0.34548, -0.45547,   22.57237, 1506,      3,3,2    
-0.20974, 0.07617,   -0.21641, -0.93034, 0.51559,         -0.28323, 0.00401,   -0.41005, -1.75953, -2.63523,      34.27421, 60.00000, 0.09187,            0.34978, 0.34240, -0.45125,   22.57551, 1506,      3,3,2    
-0.20842, 0.19401,   -0.26971, -0.88871, 0.80097,         -0.28337, -0.04373,   -0.26870, -1.73553, -2.38090,     34.12676, 60.00000, 0.09321,            0.34979, 0.33949, -0.27941,   21.45416, 1490,      3,3,2    
-0.20630, 0.13666,   0.07711, -0.86360, 0.63867,          -0.28332, 0.00696,   -0.43479, -1.72562, -2.42758,      34.04425, 60.00000, 0.09754,            0.34980, 0.33928, -0.10501,   20.28917, 1473,      3,3,2    
-0.20406, 0.32829,   -0.15383, -0.80253, 0.77078,         -0.28300, 0.11261,   -0.20522, -1.69488, -1.65472,      33.85875, 60.00000, 0.09727,            0.33981, 0.33801, -0.13772,   20.52026, 1477,      3,3,2    
-0.20084, 0.19769,   -0.09639, -0.75765, 0.70466,         -0.28224, 0.04178,   -0.16666, -1.67882, -2.13682,      33.76237, 60.00000, 0.09654,            0.33982, 0.33806, -0.12120,   20.40915, 1475,      3,3,2    
-0.19898, 0.21812,   -0.08579, -0.72752, 0.64215,         -0.28153, 0.10245,   -0.17328, -1.66582, -1.94140,      33.60203, 60.00000, 0.09425,            0.32983, 0.33631, -0.13673,   20.53073, 1477,      3,3,2    
-0.19732, 0.08412,   0.07702, -0.68627, 0.68217,          -0.28138, -0.02755,   -0.46266, -1.63668, -2.55945,     33.51890, 60.00000, 0.09584,            0.31985, 0.33277, -0.12778,   20.50736, 1476,      3,3,2    
-0.19576, 0.24550,   0.03187, -0.65672, 0.80572,          -0.28106, 0.05021,   -0.43426, -1.59534, -1.93180,      33.38489, 60.00000, 0.09283,            0.30986, 0.32947, -0.19436,   20.98608, 1483,      3,3,2    
-0.19280, 0.20452,   0.04451, -0.63244, 0.77384,          -0.28039, 0.04121,   -0.46827, -1.55752, -2.03973,      33.32610, 60.00000, 0.09392,            0.31986, 0.32590, -0.29991,   21.72895, 1494,      3,3,2    
-0.19009, 0.27611,   -0.07102, -0.61419, 0.77949,         -0.27971, 0.10366,   -0.19976, -1.54487, -1.69196,      33.33223, 60.00000, 0.09035,            0.30987, 0.32273, -0.21118,   21.16634, 1486,      3,3,2    
-0.18779, 0.13280,   0.06782, -0.56221, 0.66134,          -0.27885, 0.04649,   -0.47420, -1.52249, -2.19412,      33.35297, 60.00000, 0.08817,            0.31987, 0.31982, -0.34774,   22.11078, 1500,      3,3,2    
-0.18619, 0.21251,   0.05650, -0.51370, 0.73356,          -0.27859, 0.08116,   -0.22547, -1.49195, -1.88370,      33.29190, 60.00000, 0.08927,            0.31988, 0.31705, -0.35136,   22.16213, 1500,      3,3,2    
-0.18384, 0.15602,   -0.28759, -0.45677, 0.74264,         -0.27802, 0.03228,   -0.22971, -1.46602, -2.11949,      33.21738, 60.00000, 0.08720,            0.31988, 0.31535, -0.33326,   22.05864, 1499,      3,3,2    
